label,content
__problem__,"请问宿舍蚊帐多高啊，聊天记录没翻到
"
__noproblem__,"妈呀不知道多少年没去过大澡堂了
"
__problem__,"不会怎么样
"
__noproblem__,"看人品
"
__problem__,"请问修了数理概论的同学上课到底是在108还是106
"
__noproblem__,"那这个。。。选最近的啊
"
__problem__,"我想问一下，现在新生去中山陵可以免票吗
"
__noproblem__,"/斜眼笑
"
__problem__,"想知道有没有人知道这本书的答案在哪里
"
__noproblem__,"萌萌加油。/斜眼笑
"
__problem__,"跨专业选课错过补选是不是就没机会了
"
__noproblem__,"那个不用管
"
__problem__," /笑哭你是要轻薄本吗
"
__noproblem__,"应该的
"
__problem__,"我怎么也没见过
"
__noproblem__,"或者买全票
"
__problem__,"中暑了可以请假吗……
"
__noproblem__," 表白墙有管理人员自己的节奏 无所谓的[CQ:emoji,id=128514]
"
__problem__,"表情红包是不是可以间接爆照
"
__noproblem__,"wrznb
"
__problem__,"有好心人知道出闲置的群号吗
"
__noproblem__,"
"
__problem__," 这是什么意思
"
__noproblem__,"值得拥有
"
__problem__,"求问今天早上曹永红的马原在哪个教室
"
__noproblem__,"我们老师也说了
"
__problem__,"这有335，333的，怎么就没有334
"
__noproblem__,"萌化学姐一直很好看
"
__problem__,"请问军理和马原可以申请免修不免考吗
"
__noproblem__,"恭喜您花费42个玛莎拉蒂保护奴隶，Yves Saint laurent将在100分钟内无法被其他奴隶主购买！
"
__problem__,"问一下“专业选修课”是指菜单课吗
"
__noproblem__,"完了宿舍没电了，又马上断网了
"
__problem__," 本科就能去嘛[CQ:face,id=41]
"
__noproblem__,"升级版
"
__problem__,"爽吗
"
__noproblem__,"（其实也不会真的骂）
"
__problem__,"为什么我莫名其妙来了400块
"
__noproblem__,"那就好，我选
"
__problem__,"如果不够的话，只能给现金吗
"
__noproblem__,"好的
"
__problem__,"我们系还要分班吗
"
__noproblem__,"可以再学学英语0269♂15
"
__problem__,"可以装热水器吗
"
__noproblem__,"想问一下 咱们学校考完都有哪些学校
"
__problem__,"掼蛋是啥
"
__noproblem__,"今年排名 中大随便选
"
__problem__,"请问英语机考在哪里考
"
__noproblem__,"看来是找照片去了
"
__problem__,"但是中午的话饿死了怎么办
"
__noproblem__,"拿去吧
"
__problem__,"请问八栋是男生宿舍还是女生宿舍
"
__noproblem__,"我用的Tim
"
__problem__," 呃～话说，你什么星座的呀
"
__noproblem__,"/幽灵/幽灵/幽灵
"
__problem__,"emmmm往年经验是两个半小时到三个小时左右快一点可能两个小时
"
__noproblem__,"啥时候
"
__problem__,"请问在哪里申请缓修啊，没有在学生平台上见到
"
__noproblem__,"大三大四的不适合体测的人会有相应渠道来免掉体测
"
__problem__,"我们不分
"
__noproblem__,"盗我图/笑哭
"
__problem__,"是这个还是计算机类
"
__noproblem__,"有点长
"
__problem__,"有人卖挂吗
"
__noproblem__,"巧了
"
__problem__,"请问 智慧树的网课直接百度就可以了吗，那账号密码是什么呢
"
__noproblem__,"对的
"
__problem__,"有想做兼职单子任务的吗做得好可长期做任务，一个任务10-25元，做完一个就立即结算，一天稳定收入160元以上。多劳多得，不限时间地点，有想做的朋友加工作QQ：
"
__noproblem__,"签到
"
__problem__,"你们要这个吗
"
__noproblem__,"/小纠结
"
__problem__,"很耗时间吗
"
__noproblem__,"777
"
__problem__,"请问黑匣子怎么走呀
"
__noproblem__,"这个搜不到啊
"
__problem__,"！
"
__noproblem__,"嗯
"
__problem__,"南京大学开黑群
"
__noproblem__,"爱尔兰哨笛
"
__problem__,"为什么不看看神奇的新生入学指南呢
"
__noproblem__,"我有照骗
"
__problem__,"请问选课的学生出现的选课页面是什么样的
"
__noproblem__,"谢谢
"
__problem__,"这个是真的吗
"
__noproblem__,"你的楼上
"
__problem__," 你有照片吗
"
__noproblem__,"（夏天有 不知道现在有没有
"
__problem__,"计算机官网
"
__noproblem__,"估计一两天吧
"
__problem__,"黄秋燕
"
__noproblem__,"打高尔夫 帅的人不会打 依旧很帅  丑的人打的再好依然像铲shi
"
__problem__,"所以420真的是我们的专属教室吗/笑哭
"
__noproblem__,"冷静下来想一想
"
__problem__,"wrz在哪！
"
__noproblem__," 你是哪里的呀
"
__problem__,"请问英语听说的考试，考听力原文，题目是不是和书上不一样…
"
__noproblem__,"我们是什么时间军训啊
"
__problem__,"请问早上九点五十五的飞机，坐早上第一趟地铁的话来得及吗
"
__noproblem__,"，，，
"
__problem__,"问个问题，我不玩游戏有必要买游戏鼠标吗
"
__noproblem__," 不强制选
"
__problem__,"请问 军训是发鞋的吗
"
__noproblem__,"大家一起秃头/斜眼笑
"
__problem__,"站点二是啥
"
__noproblem__,"撤回的永远是几个人
"
__problem__,"现在怎么看不到呢
"
__noproblem__,"那行
"
__problem__,"请问学工处周末上班吗
"
__noproblem__,"人工
"
__problem__,"（允许蹭课吗
"
__noproblem__,"新年快乐
"
__problem__,"请问下行政北楼会这段时间一直开着门的嘛都可以进去打印在校证明的吧
"
__noproblem__,"我记得乒乓球的殷老师迟到一次扣两分
"
__problem__,"体验英语就是四层次吗
"
__noproblem__,"你们 什么课都可以选啊
"
__problem__,"这咨询群打软广我们是能看出来的。。。发现好几次了，希望不要再看到软广<不要当我们傻好吧>。
"
__noproblem__,"学姐，，，
"
__problem__,"是我太认真了吗
"
__noproblem__,"soga
"
__problem__,"有人知道五食堂能不能签单吗
"
__noproblem__,"军训的鞋子呢
"
__problem__,"难道有混浴澡堂吗
"
__noproblem__,"也没有超压的电器
"
__problem__,"银行
"
__noproblem__,"他会让你改密码
"
__problem__," 这个东西可以联机
"
__noproblem__,"这样不行啊
"
__problem__,"那现在选通识课不是得先排出来专业课再往里填补吗
"
__noproblem__,"你的通知书里面没有这个网址么
"
__problem__,"统一身份认证
"
__noproblem__,"tql
"
__problem__,"国庆期间游泳馆开放吗
"
__noproblem__,"有校园卡就行
"
__problem__,"请问，考试周图书馆是全天开放，可以通宵的吗
"
__noproblem__,"湖人总冠军
"
__problem__,"公选课算入14学分吗
"
__noproblem__,"  第&#91;112&#93;签 解签：不避劳苦，慎选致力方向。
"
__problem__,"是吗
"
__noproblem__,"和我唯一一个共同群组是这个群
"
__problem__,"咖喱鸡
"
__noproblem__,"自动升一级
"
__problem__,"我们军训衣服是长袖长裤吗/托腮
"
__noproblem__,"是。
"
__problem__,"请问陈樨老师的健美操考核难么给分怎么样
"
__noproblem__,"。。。。。
"
__problem__,"请问我GPA4.9，如何提高
"
__noproblem__,"那你想多了
"
__problem__,"大概在哪段时间啊
"
__noproblem__,"老相好可还行
"
__problem__,"请问一栋楼下眼镜店怎么样 价格和质量什么的
"
__noproblem__,"差不多，而且有很多同学有免打卡
"
__problem__,"请问体育课的选课结果什么时候出来啊（教务网上没找到
"
__noproblem__,"问了人武部老师，所有东西都可以单买，如果只想买T恤，不用买全套。
"
__problem__,"问下在哪里可以看到食堂暑假的营业时间啊
"
__noproblem__,"密码，多试几个吧
"
__problem__,"在哪查专业
"
__noproblem__,"这个暑假不是特别有学习的想法/幽灵
"
__problem__,"dl已经集齐答案了吗
"
__noproblem__,"虽然也是南大的
"
__problem__,"爆肝是啥
"
__noproblem__,"没有w
"
__problem__,"不是有体测吗
"
__noproblem__,"我昨天看到宿舍门没开就进去问问/斜眼笑
"
__problem__,"嫉妒不行吗
"
__noproblem__,"第一眼吓我一跳
"
__problem__,"学校有卖开瓶器的吗
"
__noproblem__,"很特别
"
__problem__," 你时来运转了吗
"
__noproblem__,"辅导员会通知的，先不急哦。
"
__problem__,"我的怎么可以进网页……
"
__noproblem__,"99
"
__problem__,"南京大学开黑群
"
__noproblem__,"如果是先退课再抢课的话，那退的课也没了
"
__problem__,"人工智能真的没人吗
"
__noproblem__,"我大一时候选的
"
__problem__,"跨院系选课一定要选吗
"
__noproblem__,"
"
__problem__,"请问南青报告厅在哪呀
"
__noproblem__,"很容易摔炸
"
__problem__,"我上次区间不符刷了几次，，，，会不会这次就取不了了
"
__noproblem__,"我住一楼蚊子很多
"
__problem__,"这是去宣传的吗
"
__noproblem__,"：百度一下，会翻墙又英语的可以谷歌。 ：百度一下，会翻墙又英语的可以谷歌。 ：百度一下，会翻墙又英语的可以谷歌。 ：百度一下，会翻墙又英语的可以谷歌。 ：百度一下，会翻墙又英语的可以谷歌。 ：百度一下，会翻墙又英语的可以谷歌。 ：百度一下，会翻百度一下，会翻墙又英语的可以谷歌。
"
__problem__,"现在有人可以帮忙搬一下桌椅吗
"
__noproblem__,"有些人会偷偷用别人的 很尴尬
"
__problem__,"你们拿到通知书了
"
__noproblem__,"问个问题 关于DIY研读课学长学姐有什么看法
"
__problem__,"不过早上可能会好些
"
__noproblem__,"自己烧的
"
__problem__,"请问一下体育选课结果什么时候出来呀 不是明天下午一点体育就要补选了嘛*
"
__noproblem__,"没有所有人都有的补贴吧……
"
__problem__,"……这样的怎么办/斜眼笑
"
__noproblem__," 签到成功！
"
__problem__,"今天去南京有接站吗
"
__noproblem__," 也谢谢你呀(*°66°)=3[CQ:face,id=101]
"
__problem__,"刚刚看手机！
"
__noproblem__,"今年没有不代表不可以啊
"
__problem__,"而且为什么要合并
"
__noproblem__,"嗯
"
__problem__,"真有人上传落照吗。。。
"
__noproblem__,"一共6个
"
__problem__,"只要在指定时间内就好了嘛
"
__noproblem__,"入党困不困难，要看你这个困难的标准是什么。想入党直接去做就好了，随时可以递交申请，一般9月底10月初左右就有第一波班内投票。
"
__problem__," 这周是第二周吗[CQ:emoji,id=127770]
"
__noproblem__,"耍朋友
"
__problem__,"那也就是说没有题库背了
"
__noproblem__,"然后游戏体验不好就不玩了
"
__problem__,"课表里的图书馆125是啥
"
__noproblem__," 我射手走a王
"
__problem__,"你去刷过吗
"
__noproblem__,"在
"
__problem__,"用电脑
"
__noproblem__,"金融热门专业啊~
"
__problem__,"老师信箱在哪
"
__noproblem__,"谁有正式群
"
__problem__,"这个还要@吗/笑哭
"
__noproblem__,"斯巴拉西
"
__problem__,"自助打印机打印在学证明需要什么证件吗
"
__noproblem__,"再等4分钟
"
__problem__,"请问充值网费时要求输入的“账号”是什么
"
__noproblem__,"如果不知道什么必修什么选修的话 可以看看培养计划 教务网三三制专区
"
__problem__,"买东西时候刷的时候余额显示正常吗
"
__noproblem__,"不一样指的是完全不一样
"
__problem__,"很明显，你是不是用了爱剪辑
"
__noproblem__,"能百度到的问题尽量不要在群里问。这也是南大人应该的素养。
"
__problem__," 这还能挂失别人的卡吗
"
__noproblem__," 男的
"
__problem__," 13……
"
__noproblem__,"你登录了就要计时
"
__problem__,"请问有没有对暑期学校内容的具体描述 
"
__noproblem__,"（墨水）私下交流吧
"
__problem__,"选别院的课程是啥意思
"
__noproblem__,"语文直接坑的我怕都爬不起来/笑哭
"
__problem__,"哈
"
__noproblem__,"入学指南有 搜聊天记录也有
"
__problem__,"为什么人类的本质是复读机
"
__noproblem__,"奴隶打工
"
__problem__,"专门练小提琴的吗
"
__noproblem__,"没有就快问吧
"
__problem__,"南大跟福大谁更大
"
__noproblem__,"噢，谢谢
"
__problem__,"有人文地理与城乡规划的同学吗
"
__noproblem__,"好不好用
"
__problem__,"全体！
"
__noproblem__,"否则就很不错
"
__problem__,"请问 新生导学课、研讨课一般要选几个   怎样记学分呀
"
__noproblem__,"神操作
"
__problem__,"看点欢快的书不好吗
"
__noproblem__,"是时候放大了
"
__problem__,"期中考试时用带身份证吗
"
__noproblem__,"/笑哭
"
__problem__,"请问逸夫楼最多可以待到几点/泪奔
"
__noproblem__,"不要发闪照
"
__problem__," 怎么完善
"
__noproblem__,"！
"
__problem__," 老学姐，要吗
"
__noproblem__,"乡里人看不懂
"
__problem__,"宿舍空调不是一起来吗
"
__noproblem__,"/斜眼笑
"
__problem__,"请问学生证上填的火车站和买的票上写的不一样可以吗是一个城市
"
__noproblem__,"帅学长瞎吹
"
__problem__,"还有人在仙林吗请问
"
__noproblem__,"2018年的是前几天新出的
"
__problem__,"是不是录入的老师不一样
"
__noproblem__,"暴血
"
__problem__," 那先拿过来，之后怎么操作学校会有相关通知。
"
__noproblem__,"好像是1.20
"
__problem__,"是不是第二运动场旁边那个
"
__noproblem__,"恭喜wzy c位出柜
"
__problem__,"请问我GPA4.9，如何提高
"
__noproblem__,"所以到底穿什么
"
__problem__,"(物理专业有普物
"
__noproblem__," P.nju.edu.cn
"
__problem__,"回收军训服
"
__noproblem__,"11.30这个时间出去玩回来一般是足够
"
__problem__,"南大没有提前批啊
"
__noproblem__,"梁祝
"
__problem__,"请问我们学校有历史类的社团吗
"
__noproblem__,"而且，很多人参加了也未必会参加活动
"
__problem__,"请问暑假快递街还开吗
"
__noproblem__,"能不能详细一点···我没搜到···
"
__problem__,"爱好女，能分配女舍友吗
"
__noproblem__,"那个就算了
"
__problem__,"这是2012的
"
__noproblem__,"楼下阿姨那里
"
__problem__,"那有学长学姐买了用的吗
"
__noproblem__,"梅花雪松
"
__problem__,"大学物理课的书是普通物理学吗
"
__noproblem__,"是的
"
__problem__,"..你怎么就觉得air是垃圾电脑 这么多air
"
__noproblem__,"哈哈哈哈哈哈
"
__problem__," 学长是在说自己吗
"
__noproblem__," 行政北楼
"
__problem__,"有没有买过的知道啊
"
__noproblem__,"沈蕾！
"
__problem__,"请问四级口语的准考证是打印成A4纸大小吗
"
__noproblem__,"张旭…
"
__problem__,"怎么加六位身份证号
"
__noproblem__," 最新消息，经宋老师慎重决定，万众瞩目的数理逻辑不进行期中考试了。所以进行期中考试的是：数分（4月28号）、高代（4月29号）、大物（时间未知）。
"
